index	hash	title	smName	artist	version	levels	displayBpm	abcSort	dAudioUrl	useSsc	missingDifficulties	isLineout
458	oDlO8QQOQ68IO61q9PQd800QiOll1odI	Heaven is a '57 metallic gray ～gimmix～	Heaven is a '57 metallic gray ~gimmix~	Hiro feat.Sweet little 30's	7	4,5,7,12,,5,7,13,	190	H	31iegqxnzad0cmt/Heaven%20is%20a%20%2757%20metallic%20gray%20~gimmix~.mp3				
459	OPdooDlO9iO09lI1ODP00660loDiiodi	Helios	Helios	xac	16	4,8,12,16,,8,12,16,	182	H	7od55438zb5lzu5/Helios.mp3				
460	9dDOQo8bQ6blDdd989l1QIO8liDq9O0q	Help me, ERINNNNNN!!	Help me, ERINNNNNN!!	ビートまりお(COOL&CREATE)	15	4,5,9,12,,6,9,12,	183	H	pvqapi5ca7tk55o/Help%20me%2C%20ERINNNNNN%21%21.mp3				
461	DibOOIOD1id66O0DqOQ61O6I9bIIQQ0q	heron	heron	S-C-U	13	3,6,9,12,13,6,9,12,13	182	H	4i3561ws3l0ekjg/heron.mp3				
462	O1blDPOQ8IQb00o0D89QIDIlo8b06liD	HIGHER	HIGHER	NM feat. SUNNY	3	3,4,7,9,,4,7,10,	132	H	7lv47dupy05585w/HIGHER.mp3				
463	8DQDq16PPlli6o9iDl11DqooqOPlOb08	HIGHER(next morning mix)	HIGHER (next morning mix)	NM feat. SUNNY	6	,,,,11,,,,11	132	H	aqtyem1q2t3s1v1/HIGHER%20%28next%20morning%20mix%29.mp3				
464	811qq00Il1Q681068l8dQbPO60l0oD1l	High School Love	High School Love	DJ YOSHITAKA feat.DWP	15	3,6,10,13,,6,10,13,	180	H	d9839t9l9d41y5q/High%20School%20Love.mp3				
465	dll6Dq0blbl1iPbIIiQ61QIoo00doqiI	Hillbilly Shoes	Hillbilly Shoes	Montgomery Gentry	15	3,5,8,13,,5,8,13,	116	H	gz8yorqupozpipz/Hillbilly%20Shoes.mp3				
466	ODq019O9o1OPdq9PiPl0o8D8DQ8bid88	Holic	Holic	TaQ	3	4,7,9,11,,7,8,11,	155	H	bebqvt85c3kmzei/Holic.mp3				
467	90qP0000qoO8o8dIidlO611ilO11Oo9Q	Hopeful	Hopeful	柊木りお featured by SOTAG	15	2,5,10,13,,5,10,13,	146	H	cawewmwychbd755/Hopeful.mp3				
468	Oo9O18oqOi9DIoOoqb9IqQDo0dbdqP9q	Hoping To Be Good	Hoping To Be Good	Bill Hamel & Derek James feat. James Rowand	13	2,5,7,12,,5,7,11,	120	H	mejqmugxnza38hr/Hoping%20To%20Be%20Good.mp3				
469	PIdPo9o0qOIiPDIIlbo9l9dObP81lQqi	Horatio	Horatio	OR-IF-IS	10	3,4,9,15,15,5,8,14,14	165	H	rg6oyt1uwzjmvs7/Horatio.mp3				
470	q8i11qPbo9iq8lQb9d08di81Q88q8P9o	Hunny Bunny	Hunny Bunny	U1 overground	16	2,6,10,15,,6,10,15,	160	H	wbn7h3wh6sr80up/Hunny%20Bunny.mp3				
471	6Oi66iq9bqi8bDI6l6lPdqDObo1i9lDl	HYENA	HYENA	Hommarju	14	3,6,10,14,,6,10,14,	89-178	H	i4g1ve6r0y2jl11/HYENA.mp3				
472	Di8lP6PobQ6l8do0llO9IIqQ6iqqiqDo	Hyper Bomb	Hyper Bomb	Yunosuke	17	3,7,11,15,,6,11,15,	160	H	m3atiwsb34mjct2/Hyper%20Bomb.mp3				
473	ID00liOPPd6PiDb09608dQbOIDlQ68qo	HYPERDRIVE	HYPERDRIVE	Moe Shop	17	3,6,9,12,,6,9,12,	150	H	uu4ugv7t5fe4dgc/HYPERDRIVE.mp3				
474	I08olqilqQi9Dd0qOq0o09PPqI0l11QI	HYPER EUROBEAT	HYPER EUROBEAT	NAOKI feat. DDR ALL STARS	7	3,4,6,10,,6,9,11,	152	H	8fw2m4jo4n8fz8g/HYPER%20EUROBEAT.mp3				
475	0bq9qI9PoPIlQl89bDO60o9q8I1iIP66	HyperTwist	HyperTwist	TANUKI	17	5,8,12,15,18,8,12,15,18	190	H	fhlqqu81h3ugqs0/HyperTwist.mp3				
476	8l808Do60DP0qDbD066QQqP1qOQdob90	HYSTERIA	HYSTERIA	NAOKI 190	3	5,6,8,11,,4,8,10,	190	H	i7p9mxbcb40irf2/HYSTERIA.mp3				
477	lPloI86odlIbIo96P169b9I0Ob8lD189	HYSTERIA 2001	HYSTERIA 2001	NM	6	,,,,10,,,,11	190	H	6psa6n8g092re9w/HYSTERIA%202001.mp3				
478	1I9ODbQ81qi1006QoQI6d6dbd9iiPD9O	Idola	Idola	iconoclasm feat.GUMI	14	3,8,12,16,17,8,12,16,17	201	I	jltdsl3ocrf8hj6/Idola.mp3				
479	DddIPd6iId8Doqq8OibDlD1dOi8PO8o9	i feel ...	i feel	AKIRA YAMAOKA	6	3,4,8,12,,3,8,12,	141	I	8y9dgdb3t8awdpk/i%20feel.mp3				
480	0ib0Pqol08o9ODDq166iDl8oll061lPl	iFUTURELIST(DDR VERSION)	iFUTURELIST(DDR VERSION)	AKIRA YAMAOKA	8	3,5,7,12,13,5,7,11,13	150	I	tg0tikbbm3k4iqv/iFUTURELIST%28DDR%20VERSION%29.mp3				
481	1Ob1I0do8Iq6QqP6PQIiddD18dqDP9oo	Illegal Function Call	Illegal Function Call	U1-ASAMi	15	4,10,13,16,,10,14,16,	130-260	I	2emqvzjzg79vd52/Illegal%20Function%20Call.mp3				
482	1900DdoIl00b88q6Qq9ob9D6lQ8IQiPb	I Love You	I Love You	O\/iviA	16	4,8,13,16,,8,12,16,	170	I	s5l7m3nzfi1rtou/I%20Love%20You.mp3				
483	69b01qbo8Qdi6liOPq091bqo01i16oQ9	I'm an Albatraoz	I'm an Albatraoz	AronChupa	16	1,4,7,11,,4,7,11,	128	I	5gcsqc8b80xki84/I%27m%20an%20Albatraoz.mp3				
484	Q8qb1oQobdqDqi0i19qqb11P1oDoiD8O	IMANOGUILTS	IMANOGUILTS	Mystic Moon	14	4,8,11,14,15,8,11,14,15	184	I	bwz934sydcvx21q/IMANOGUILTS.mp3				
485	lPoD60qooQ91QDq1qO9d19q9IoDIlPq9	I'm gonna get you!	I'm gonna get you!	Kelly Cosmo	7	3,4,7,9,,4,7,11,	160	I	iqr2stxw296zghu/I%27m%20gonna%20get%20you%21.mp3				
486	90lolio9qd6qo6Pl8oo69iqi81oiiQib	I'm so Happy	I'm so Happy	Ryu☆	11	3,6,8,12,16,6,8,12,16	181	I	hul5n8zx38vm3su/I%27m%20so%20Happy.mp3				
487	bdQ6IobP6II86I1io686Il9qQ69dOod1	IN BETWEEN	IN BETWEEN	BEMANI Sound Team \“L.E.D.-G\” feat. Mayumi Morinaga	15	4,7,12,15,,7,12,15,	160	I	uq371exwnltwabb/IN%20BETWEEN.mp3				
488	1i6ObblIOoPo6dDd9dIIq11l60qiD9di	I Need You	I Need You	Supa Fova feat. Jenny F.	8	3,4,6,8,,5,6,8,	114	I	nkwin8y6ce1owv6/I%20Need%20You.mp3				
489	b1ObooOQ9iI0DilD9Q6qlIQ8D1d8dQO9	in love wit you	in love wit you	Kotaro feat. Aya	11	1,3,6,9,,4,6,9,	148	I	wq2m1x1v10k2nuq/in%20love%20wit%20you.mp3				
490	9o6bIq98Qo8dOd11DI0d8boblOqO0I1i	Inner Spirit -GIGA HiTECH MIX-	Inner Spirit -GIGA HiTECH MIX-	lapix (Remixed by Blacklolita)	17	3,7,11,15,,7,11,15,	150	I	bt8xf46ran862ir/Inner%20Spirit%20-GIGA%20HiTECH%20MIX-.mp3				
491	qDi0dIlObi6Q6P8dQ1b8oIb188O9608o	INNOCENCE OF SILENCE	INNOCENCE OF SILENCE	nc ft NRG Factory	8	3,5,10,12,,5,9,12,	71-142	I	v279l1t09yav0v4/INNOCENCE%20OF%20SILENCE.mp3				
492	6oldqOoilo1OoP6P9OoO8bdD9lI86qdQ	INSERTiON	INSERTiON	NAOKI underground	4	4,6,9,13,,5,9,12,	110-225	I	5sip3lzu949a6mq/INSERTiON.mp3				
493	O8qii6oiooPd8lbPqDo9QQioIoQQOoq0	INSIDE YOUR HEART	INSIDE YOUR HEART	AKIRA YAMAOKA	8	3,4,6,9,,3,6,9,	107	I	6q9lyusbeg4eswu/INSIDE%20YOUR%20HEART.mp3				
494	Q61QoIQOQdoO98DP1oDlOIoO6D6lqq1o	Inspiration	Inspiration	DKC Crew	10	3,5,7,8,,4,6,9,	147	I	orzyaic82n2un5o/Inspiration.mp3				
495	qQI9IQOd061Q69Oo89lll9bd99108Qqd	In The Air	In The Air	Bill Hamel & James Rowand	12	4,6,9,11,,6,10,11,	140	I	txvee2grgs3q8x8/In%20The%20Air.mp3				
496	o1dbD61Qi98O60liQQ91d8O16I86dqDd	In The Breeze	In The Breeze	96 & Sota ft. Mayumi Morinaga	14	3,5,9,11,,5,9,12,	123-142	I	8hysg44wj8dhdxm/In%20The%20Breeze.mp3				
497	8oP1ibbO9qdP19d9lQoi1q16P69b1II9	In the past	In the past	PSYQUI	17	4,7,12,16,,7,12,16,	81-162	I	nxvmxbnwhlfnck9/In%20the%20past.mp3				
498	8o6ibb0b1i66Q0D8699boob69b80Qb1i	IN THE ZONE	IN THE ZONE	U1 (NPD3 style) & KIDD KAZMEO	12	1,4,7,9,,5,8,10,	124	I	01n55d7hty859m5/IN%20THE%20ZONE.mp3				
499	dPdO9OP6616o99l99qiI9DddQdD9D80b	INTO YOUR HEART (Ruffage remix)	INTO YOUR HEART (Ruffage remix)	NAOKI feat.YASMINE	10	3,4,8,11,,5,8,11,	135	I	wjdxv0w5bwvly9d/INTO%20YOUR%20HEART%20%28Ruffage%20remix%29.mp3				
500	6DQoDoliDO6P96P8D1POoOd8q9QbOibQ	invisible rain	invisible rain	ときめきアイドル project 月島美奈都	15	2,4,7,11,,4,7,11,	58-97	I	azfv556r8nulj3d/invisible%20rain.mp3				
501	q9oQ1Pid9OiIDO66Pd19blOi09019i98	I/O	I-O	Ryu☆	12	2,4,7,11,,4,7,12,	151	I	nrkys624sg8ox8d/I-O.mp3				
502	lq9iPP06O8qiP1iooiboPO910b86di19	IRON HEART	IRON HEART	BUNNY	16	2,7,10,14,,7,10,14,	155	I	p65y069uj1u71dk/IRON%20HEART.mp3				
503	bPb96lbDP9OdI0Oi1189iOPPdllPIDQb	Ishtar	Ishtar	劇団レコード	15	3,5,11,14,16,5,11,14,16	156	I	fh2ny2tgq7021gl/Ishtar.mp3				
504	dIbPlPdo09i8oOlOQ1OOq166Q8iP8Oqi	I Want To Do This Keep	I Want To Do This Keep	KOTONOHOUSE	17	3,7,12,15,,7,12,15,	150	I	0unwrv5euvhjor6/I%20Want%20To%20Do%20This%20Keep.mp3				
505	00Qbd9qoI681Q0biQOIiI08bI91i080l	I Want You To Know	I Want You To Know	Zedd feat. Selena Gomez	15	1,3,8,11,,3,8,11,	130	I	2ie0q3vovlmeiu4/I%20Want%20You%20To%20Know.mp3				
506	IoI10obli6qd9DI699l61Pq16P9bboDd	Jam & Marmalade	Jam & Marmalade	FinalOffset	8	3,4,8,11,,5,8,10,	145	J	856ds3jwj2v7hrr/Jam%20%26%20Marmalade.mp3				
507	8qd9d01dPOq1lOOoPiOIoPobdd1QODPq	jane jana	jane jana	T.E.M.P.O. feat.Mohammed & Emi	7	3,4,7,10,,6,7,11,	125	J	4sdjf1y5kw1r74c/jane%20jana.mp3				
508	qD1I6qqll88q9dq9PoloD68lqddIDo6O	Jetcoaster Windy	Jetcoaster Windy	BEMANI Sound Team "dj TAKA" feat.のの	17	3,7,12,15,,7,12,15,	268	J	mnqv2i6dzmttv75/Jetcoaster%20Windy.mp3				
509	1PQdDiqOD6o1b61iiDOoiiblIQbI91Pb	JET WORLD	JET WORLD	Mutsuhiko Izumi	7	3,4,7,11,,5,8,11,	138	J	5eutkm9lm3bgqzc/JET%20WORLD.mp3				
510	qOD6OPbP6b0l0ODOiObiQbl1DbPqOi9I	Jewelry days	Jewelry days	ときめきアイドル project	15	3,6,9,12,,6,9,12,	179	J	vowxypit8n073lq/Jewelry%20days.mp3				
511	bQI1dIlIObIIQood96O9q9iO8li11OO9	JOKER	JOKER	Royz	13	2,4,8,11,14,6,8,11,14	160	J	nviywh81td5emws/JOKER.mp3				
512	dDQqqIQlDQ9POd90OPl9Dd1i106odDl0	JOMANDA	JOMANDA	DJ YOSHITAKA	14	4,8,12,15,17,8,12,15,17	90-600	J	8d5rsf2dh6s9c8n/JOMANDA.mp3				
513	0lDDIlQ91lq6O16q9QQ681d6Db1l0oOb	KEEP ON MOVIN'	KEEP ON MOVIN'	N.M.R	1	4,5,7,9,,5,9,10,	132	K	1zhxgknqmlng2vj/KEEP%20ON%20MOVIN%27.mp3				
514	PQPloiIQ19QDP9QoI1ld9DlDObIOP689	KEEP ON MOVIN' ～DMX MIX～	KEEP ON MOVIN' ~DMX MIX~	N.M.R-typeG	8	3,5,7,11,,4,8,12,	132	K	9mi5j78pxne3tke/KEEP%20ON%20MOVIN%27%20~DMX%20MIX~.mp3				
515	88o0qb8Ii1ldPlDQQdoq90dOd0PoO99d	KEEP ON MOVIN' (Y&Co. DJ BOSS remix)	KEEP ON MOVIN' (Y&Co. DJ BOSS remix)	N.M.R	12	2,6,9,14,,6,9,14,	128	K	nxqyxwvn1hdalxt/KEEP%20ON%20MOVIN%27%20%28Y%26Co.%20DJ%20BOSS%20remix%29.mp3				
516	Qq8bbbqO6qQ1DPODd16oi1QDQoQ9b8DO	KHAMEN BREAK	KHAMEN BREAK	くふおー	14	3,7,11,16,,7,11,15,	90-180	K	niql5xnvsk8kjo9/KHAMEN%20BREAK.mp3				
517	Q10PdOD6bDD9QPQQqiO11669bb0lQ189	KIMONO♥PRINCESS	KIMONO PRINCESS	jun	11	5,8,12,15,,8,13,16,	95-190	K	ad8rb28pe7o5k3z/KIMONO%20PRINCESS.mp3				
518	qIoDdQ1OOoPO8Q1Io0P168161DODPoqb	KISS KISS KISS	KISS KISS KISS	NAOKI feat. SHANTI	7	4,5,6,12,,5,8,12,	150	K	kaczeyrqutt3sbn/KISS%20KISS%20KISS.mp3				
519	QdIl6D808iDoDQi0Qii99Do6do8DOdQO	KISS KISS KISS 秋葉工房 MIX	KISS KISS KISS AKBK MIX	Remixed by DJ Command	11	2,5,8,12,,4,8,12,	160	K	4pomst6qf8kt1wt/KISS%20KISS%20KISS%20AKBK%20MIX.mp3				
520	iOqb60DOOolIioDIOPi09P91i8PDiOqq	Kiss me all night long	Kiss me all night long	NAOKI J-STYLE feat.MIU	7	3,3,6,10,,3,6,11,	155	K	a20q6kxf5pfzirt/Kiss%20me%20all%20night%20long.mp3				
521	9IOdDPPO1IIPD9oDbOPo0Qo99Ii6Q8oi	LA BAMBA	LA BAMBA (EXTREME)	メキシコ民謡	7	3,4,8,11,,4,8,10,	179	L	cpjel3b48r4ws5p/LA%20BAMBA.mp3				
522	qbQ9I1bI6q91Q18DlDlI1Qdi8q6Qlo91	La Bamba	La Bamba (SN1)	LH MUSIC CREATION	8	3,5,8,11,,6,8,12,	156	L	2is9fmuo52izbq8/La%20Bamba%20%28SN1%29.mp3				
523	bIlqP91O9ld1lqlq6qoq9OiPdqIDPP0l	Lachryma《Re:Queen’M》	Lachryma (Re-Queen'M)	かねこちはる	16	5,9,14,18,19,9,14,18,19	236	L	y3809zinwyxtzf6/Lachryma%20%28Re-Queen%27M%29.mp3				
524	b6l6qPPdiOqqPqqII0IPqI981bolOqIb	La libertad	La libertad	Cheryl Horrocks	11	3,5,9,12,14,6,9,12,14	170	L	ipqw2yg6nbws41d/La%20libertad.mp3				
525	ddib8P601q0Oqdb0Pl8oqobq9DD608P1	L'amour et la liberté(Darwin & DJ Silver remix)	L'amour et la liberte(Darwin & DJ Silver remix)	NAOKI in the MERCURE	9	3,4,7,11,,4,7,12,	70-140	L	rneijlhn9tpefm9/L%27amour%20et%20la%20liberte%28Darwin%20%26%20DJ%20Silver%20remix%29.mp3				
526	8IIoIQQqlooiI6QD9ldIO6qidP98QP68	L'amour et la liberté(DDR Ver.)	L'amour et la liberte(DDR Ver.)	NAOKI underground	7	3,6,9,12,,6,9,12,	145	L	hlms91aoz87llv3/L%27amour%20et%20la%20liberte%28DDR%20Ver.%29.mp3				
527	IDPbb8oiQl0od6b8OqlPDo08o0QDo6iQ	La receta	La receta	Carlos Coco Garcia	11	3,4,7,11,13,5,7,11,13	130	L	1so5bwjee79pm2m/La%20receta.mp3				
528	901q61iP6lPiDqIQoQod9PDqlOPq1bb9	La Señorita	La Senorita	CAPTAIN.T	2	4,6,8,10,,5,9,13,	182	L	k21ulm8vl34tooa/La%20Senorita.mp3				
529	boP0i08bqQ9d9OoP8Ol6I0l9Po01DiQb	La Señorita Virtual	La Senorita Virtual	2MB	2	4,8,10,12,,9,10,12,	182	L	oj9hrm4a2hwky4l/La%20Senorita%20Virtual.mp3				
530	891iilD9Pq1lPQd6diqiP0dd611dOPPl	Last Card	Last Card	kors k	17	4,8,12,15,,8,12,15,	85-170	L	9uh0yohmh8vpmim/Last%20Card.mp3				
531	PllDll9di16l8ild6b688l6OP6olQid8	Last Twilight	Last Twilight	cosMo@暴走P	17	4,8,12,16,,8,13,16,	198	L	wkn82qi1vruajol/Last%20Twilight.mp3				
532	8lDOiqP0biD8dD9lOQO619i1PqbqDiP8	LEADING CYBER	LEADING CYBER	dj TAKA	3	3,8,9,13,,7,10,13,	150	L	skyy1bsn6z7j4ve/LEADING%20CYBER.mp3				
533	6bO0Dq60bboi009iDbO8o9Q9999PiiDP	Leaving…	Leaving	seiya-murai meets “eimy”	11	2,5,8,11,13,5,8,11,13	145	L	lp2xi5svay0k3qo/Leaving.mp3				
534	08QP8bOQ6OOdd11Dq81db1l8IdiDbod6	Lesson by DJ	Lesson by DJ	U.T.D. & Friends	15	1,,,,,,,,	120	L	nc65as432vzy263/Lesson%20by%20DJ.mp3				
535	id0i6dQId1D9l1P9bq9iP9608Ioi9iq8	Let's Get Away	Let's Get Away	NAOKI feat. Brenda Burch	12	2,4,7,9,,6,10,13,	150	L	nfq0lzz98t7ciuc/Let%27s%20Get%20Away.mp3				
536	bP69QdDQ0QQ9dP0dDio0dO61i9Dbdl00	Let the beat hit em!(CLASSIC R&B STYLE)	Let the beat hit em!(CLASSIC R&B STYLE)	Stone Bros.	5	3,6,7,10,,6,7,10,	102	L	wafjgpv9hvpjdpf/Let%20the%20beat%20hit%20em%21%28CLASSIC%20R%26B%20STYLE%29.mp3				
537	D9ooldO1009Pq1dP6P88lD80P0Oi060P	LEVEL UP	LEVEL UP	TORIENA	16	4,7,10,13,,7,10,13,	180	L	w10r26rfnm2wpjd/LEVEL%20UP.mp3				
538	dqb09QD6o0O8PooiqbqQOdqQ1l80o691	Life is beautiful	Life is beautiful	BEMANI Sound Team "猫叉Master"	15	5,8,12,16,,8,12,16,	155	L	j6feb92vke4ze5j/Life%20is%20beautiful.mp3				
539	i1ol0PO8QbQD0q0oDI6qq0IO68868bP8	Lift You Up	Lift You Up	wolli	10	3,4,6,10,,5,6,8,	123	L	5cy46voojvlj1df/Lift%20You%20Up.mp3				
540	8O86IP9dqQ8818ld9od8Q0PiDId6666P	LOGICAL DASH	LOGICAL DASH	DJ TAKA	8	3,4,7,11,,5,6,10,	144	L	vhro1i75igbj6cn/LOGICAL%20DASH.mp3				
541	D6IQ1O1D00D1o8IQq0O9qqIibqDiiO0i	London EVOLVED ver.A	London EVOLVED Ver.A	TAG underground	12	5,8,11,14,17,8,11,14,17	43-340	L	lqu3qhtd0qaspzd/London%20EVOLVED%20Ver.A.mp3				
542	OlDo09P8l0d6d80i8qD0qQddbi0QQD8b	London EVOLVED ver.B	London EVOLVED Ver.B	TAG underground	12	5,8,11,14,17,8,11,14,17	170-420	L	sefx63c0tlkhuwv/London%20EVOLVED%20Ver.B.mp3				
543	09looidO89Q9DiDdqQiDPlIQDoiobobQ	London EVOLVED ver.C	London EVOLVED Ver.C	TAG underground	12	5,8,11,14,17,8,11,14,17	170-340	L	qu2hmn4n0r2dhrw/London%20EVOLVED%20Ver.C.mp3				
544	D9IO16idQq6iiI88loI1i986lIID0O9O	LONG TRAIN RUNNIN' (20th Anniversary Mix)	LONG TRAIN RUNNIN' (20th Anniversary Mix)	Haruki Yamada (ATTIC INC.) with Bodhi Kenyon	16	3,6,9,12,,6,9,13,	130	L	lkdg465sdoddvpg/LONG%20TRAIN%20RUNNIN%27%20%2820th%20Anniversary%20Mix%29.mp3				
545	l0od6D6dl9PQdl1iDPOlD80io0iqqDb8	Love Again	Love Again	NM feat. Mr. E.	11	2,4,6,8,,3,6,8,	57-70	L	u3jj26w95w3dboc/Love%20Again.mp3				
546	boOdPIqbDd8li0O0IqliPo1Doq99Ob09	LOVE AGAIN TONIGHT～For Melissa MIX～	LOVE AGAIN TONIGHT~For Melissa MIX~	NAOKI feat. PAULA TERRY	3	4,5,8,11,,5,7,10,	150	L	lrukbzqdhfnpxgy/LOVE%20AGAIN%20TONIGHT~For%20Melissa%20MIX~.mp3				
547	D6oPIlOlIIOi1oq6Pd6011lqobbqOlib	LOVE IS ORANGE	LOVE IS ORANGE	Orange Lounge	8	3,5,7,9,11,5,8,8,12	180	L	e5ylngufx2114dl/LOVE%20IS%20ORANGE.mp3				
548	6dqPOId9Od11Il90QO0q9iQI6d68IolD	LOVE IS THE POWER -Re:born-	LOVE IS THE POWER -Reborn-	NM	12	1,5,7,10,,6,7,11,	125	L	id77cwwxy2ctm5v/LOVE%20IS%20THE%20POWER%20-Reborn-.mp3				
549	iI8qbP0IIb16Oi9bIbb8O9dbDDi1ql86	♥Love²シュガ→♥	LOVE LOVE SUGAR	dj TAKA Feat.のりあ	7	3,5,6,8,,4,7,9,	155	L	5ggs6pufghh4s3r/LOVE%20LOVE%20SUGAR.mp3				
550	IPOq96Qo911IdQbdqIo0I816i6O86ioO	LoveLove DokiDoki	LoveLove DokiDoki	水戸ご当地アイドル(仮) 【茨城】	14	2,6,10,12,,6,10,12,	160	L	v25fidr3ot3j3f4/LoveLove%20DokiDoki.mp3				
551	qIP6DPdbD9iO86i1DO9qDd8l6dPdbl0P	LOVE♥SHINE	LOVE LOVE SHINE	小坂りゆ	7	3,5,6,9,,5,7,11,	177	L	zrb9v4xk1nxclbu/LOVE%20LOVE%20SHINE.mp3				
552	qi9qP1dPd6PPDlldbb8OIlD08Pbd9006	Love♡Shine わんだふるmix	Love Shine wonderful mix	ARM (IOSYS) feat. 一ノ瀬月琉 (monotone)	15	3,5,8,11,14,5,8,11,14	177	L	9llhkitxznt2r8a/Love%20Shine%20wonderful%20mix.mp3				
553	i8II16blIIbQQd196b616OPbPO910oi9	LOVE THIS FEELIN'	LOVE THIS FEELIN'	Chang ma	2	4,9,10,11,,10,11,12,	95-190	L	kq2lbs4db2dhtbf/LOVE%20THIS%20FEELIN%27.mp3				
554	qIqbqPblQIIObd9166bbDiioOIiIq991	Love You More	Love You More	BEMANI Sound Team "Sota F."	15	3,9,12,16,,9,12,16,	175	L	x52avwvn6njkgw4/Love%20You%20More.mp3				
555	61D9oiPDI68Dq60Dqi99qqd9DqD1D1qd	LOVING YOU (Epidemik remix)	LOVING YOU (Epidemik remix)	TONI LEO	10	3,6,8,11,,4,7,11,	165	L	vngff0mgw5thp76/LOVING%20YOU%20%28Epidemik%20remix%29.mp3				
556	odD0Ql6iQbidDlqdPIdo8iQO09OoIbD0	MAGIC PARADE	MAGIC PARADE	Lea Drop feat. Katie Dellenbach	12	1,4,7,10,,4,7,10,	127	M	okgyjksx2tprnx5/MAGIC%20PARADE.mp3				
557	18l0blb188Oqqi8I68o8oq91Qbq86QDi	Magnetic	Magnetic	Sota Fujimori	13	3,7,11,15,17,7,11,15,17	40-160	M	watzbuxllqlsmt0/Magnetic.mp3				
558	0Oo6iId08018qOqbo6O1o0QQ9D09Piq1	Make A Difference	Make A Difference	Lala Moore with CoCoRo*Co	8	3,5,7,12,,5,8,12,	130	M	l64khe3hfm9srn4/Make%20A%20Difference.mp3				
559	6IPiID10iO699bOQlODd1PQ0liDi9i1I	MAKE A JAM!	MAKE A JAM!	U1	15	2,5,7,9,,6,8,11,	124	M	efrb97gvz7creb5/MAKE%20A%20JAM%21.mp3				
560	8Il6980di8P89lil1PDIqqIbiq1QO8lQ	MAKE IT BETTER	MAKE IT BETTER	mitsu-o!	0	3,7,9,11,,7,9,11,	119	M	zphaimhgtccyja6/MAKE%20IT%20BETTER.mp3				
561	9qP16D6l11i9P1lQ0b1DIqoOqqiIQDl9	MAKE IT BETTER (So-REAL Mix)	MAKE IT BETTER (So-REAL Mix)	mitsu-O!SUMMER	1	2,7,8,10,12,7,9,11,12	118	M	y4ol8mufzr79zki/MAKE%20IT%20BETTER%20%28So-REAL%20Mix%29.mp3				
562	1Q9l881P1bq8bQQ9OOqQ10OioP68bQ8o	Malacca	Malacca	nc ft NRG factory	10	3,4,7,10,13,5,7,9,13	140	M	4q02maeu4shey99/Malacca.mp3				
563	6P6dPoi66qO980bQo6l1QdlQIooq086l	MARIA(I believe...)	MARIA(I believe...)	NAOKI feat. PAULA TERRY	8	3,5,8,11,,5,9,12,	158	M	7cutdntkjlxkpzp/MARIA%28I%20believe...%29.mp3				
564	oOdl0d1IOo0bd008DOl91606Pd0PP86d	MARS WAR 3	MARS WAR 3	JET GIRL SPIN	9	3,4,8,11,,4,10,13,	200	M	llt7yux2ohlwmqx/MARS%20WAR%203.mp3				
565	OQol16I968Q8bDoQd80i90oQQbqOdbdP	MAXIMIZER	MAXIMIZER	CLI-MAX S.	8	5,6,9,12,,6,9,11,	190	M	qn36a48emgm7t0n/MAXIMIZER.mp3				
566	l6999IbQI61IO9qQbllobqo68lqobibq	MAX LOVE	MAX LOVE	DJ YOSHITAKA feat. 星野奏子	11	3,6,8,11,13,7,8,11,13	180	M	qxpw6qyl6baacha/MAX%20LOVE.mp3				
567	lObPDQDI08DoodDq1061IP1qbQ1qQQbl	MAXX UNLIMITED	MAXX UNLIMITED	Z	6	5,10,13,16,,7,12,15,	140-320	M	xtjotsznhrp7udr/MAXX%20UNLIMITED.mp3				
568	1980q80l1Q96O881IidPd16qDbOol9Qd	MAXX UNLIMITED(X-Special)	MAXX UNLIMITED(X-Special)	Z	10	,,,,18,,,,18	140-320	M	4k0l948k1rp06iz/MAXX%20UNLIMITED%28X-Special%29.mp3				
569	6P18lOliIQqIO6Di0PP8iDlDQ01b0o0q	MAX 300	MAX 300	Ω	5	5,9,12,15,,9,12,15,	300	M	y3nroojajr3k8qb/MAX%20300.mp3				
570	oOI88lollO1OOQQd9DPi0690I6i6oiII	MAX 300(X-Special)	MAX 300(X-Special)	Ω	10	,,,,17,,,,18	300	M	3s2ub53m6r3lq67/MAX%20300%28X-Special%29.mp3				
571	qOP1qP69o6id061o9bo8l6P11P1PQI1O	MAX 300 (Super-Max-Me Mix)	MAX 300 (Super-Max-Me Mix)	Jondi & Spesh	8	6,10,13,15,16,10,12,15,17	140-320	M	gcu7w1tqywc3pe5/MAX%20300%20%28Super-Max-Me%20Mix%29.mp3				
572	1Dl19idl0i0qiqidbDIIbQddiP6o11PP	MAX 360	MAX 360	BEMANI Sound Team "[𝑥]"	15	9,12,15,18,19,12,15,18,19	180-720	M	harf0maem72kj06/MAX%20360.mp3				
573	89I0ooQbbI1I6O1iq861PQQqIo9iO86b	MAX.(period)	MAX.(period)	2MB	14	5,12,14,16,18,11,13,16,18	150-600	M	4pzf8pc4zmusrqj/MAX.%28period%29.mp3				
574	o96i9P9iO9o0DdbPb9bbQ66DqDq88Db1	M.A.Y.U.	M.A.Y.U	Ryu☆ feat.MAYU	14	2,6,8,13,,6,8,13,	128	M	17qoef0wozlc66m/M.A.Y.U.mp3				
